"Артикул";"Бренд";"Коллекция";"Производство";"Цвет";"Материал";"Основа";"Ширина рулона (м)";"Длина рулона";"Рисунок";"Цена";"Рулон";"img"
"075525";"KT Exclusive";"Royal Palace";"США";"Серые, Серебристые";"Текстильные";;"0,53, Узкие";"10,05";"Однотонные";"7081";"Рулон";"/upload/resize_cache/iblock/31f/480_480_240cd750bba9870f18aada2478b24840a/31f94ef642e0961d5c942674fdfd8224.png"
"075556";"KT Exclusive";"Royal Palace";"США";"Серые, Серебристые";"Текстильные";;"0,53, Узкие";"10,05";"Вертикальная полоска";"6200";"Рулон";"/upload/resize_cache/iblock/a40/480_480_240cd750bba9870f18aada2478b24840a/a402bbf4b54307fb4c703c42d423d78f.png"
"075532";"KT Exclusive";"Royal Palace";"США";"Серебристые, Серые";"Текстильные";;"0,53, Узкие";"10,05";"Однотонные";"7446";"Рулон";"/upload/resize_cache/iblock/502/480_480_240cd750bba9870f18aada2478b24840a/502de3041e44cc0ac6a0eb4bf32345a6.png"
"075549";"KT Exclusive";"Royal Palace";"США";"Серые, Серебристые";"Текстильные";;"0,53, Узкие";"10,05";"Однотонные";"5913";"Рулон";"/upload/resize_cache/iblock/150/480_480_240cd750bba9870f18aada2478b24840a/150a817d100de74632390debdd7d766e.png"
"075563";"KT Exclusive";"Royal Palace";"США";"Серые, Серебристые";"Текстильные";;"0,53, Узкие";"10,05";"Однотонные";"7570";"Рулон";"/upload/resize_cache/iblock/1bc/480_480_240cd750bba9870f18aada2478b24840a/1bcdb894f133ed89d1c0a4bdd9befa00.png"
"090313";"Aura";"Victoria";"Германия";"Песочные, Ванильные, Бежевые";"Текстильные";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"3090";"Рулон";"/upload/iblock/cb7/cb746f0b991482283cee1832cfc76496.png"
"10205DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Аквамариновые, Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Цветы";"2700";"Рулон";"/upload/resize_cache/iblock/f28/480_480_240cd750bba9870f18aada2478b24840a/f284dafeddfa5d67fd4d4e507c8f34f1.png"
"1 MXG";"ProSpero";"Fine Mixage";"Италия";"Зелёные, Фисташковые, Салатовые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"13290";"Пог.м.";"/upload/resize_cache/iblock/96b/480_480_240cd750bba9870f18aada2478b24840a/96b64db5aa6839d91910b056f21da4ac.png"
"10 MXG";"ProSpero";"Fine Mixage";"Италия";"Песочные, Серебристые, Бежевые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"7224";"Пог.м.";"/upload/resize_cache/iblock/212/480_480_240cd750bba9870f18aada2478b24840a/21224bb62a16fc72492a995abdc5a28f.png"
"10303DD";"Decor Delux";"Shimmering Light";"Германия";"Кофейные, Терракотовые, Бронзовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"2700";"Рулон";"/upload/resize_cache/iblock/1d7/480_480_240cd750bba9870f18aada2478b24840a/1d795db4b5672f175138eef86aef2b4c.png"
"10301DDDPSL";"Decor Delux";"Shimmering Light";"Германия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Однотонные";"2700";"Рулон";"/upload/resize_cache/iblock/ccc/480_480_240cd750bba9870f18aada2478b24840a/ccc816a56a4c086a5109512ac0262b8d.png"
"14981102";"Casadeco";"Yellowstone";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/ef0/480_480_240cd750bba9870f18aada2478b24840a/ef07443f49ebd80db60ba5399d2c4907.png"
"12 MXG";"ProSpero";"Fine Mixage";"Италия";"Песочные, Бронзовые, Терракотовые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"7224";"Пог.м.";"/upload/resize_cache/iblock/00c/480_480_240cd750bba9870f18aada2478b24840a/00c81df922d2a18311d3520eabd59fec.png"
"11 MXG";"ProSpero";"Fine Mixage";"Италия";"Кремовые, Бежевые, Жемчужные";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"5964";"Пог.м.";"/upload/resize_cache/iblock/e77/480_480_240cd750bba9870f18aada2478b24840a/e77b750e157dbb02b7b271e77c67b78b.png"
"14Q";"Arlin";"EVANESCENCE";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/e4f/480_480_240cd750bba9870f18aada2478b24840a/e4f120683dcd01a4a7b20a0ff919df25.png"
"15 MXG";"ProSpero";"Fine Mixage";"Италия";"Бронзовые, Коричневые, Шоколадные";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"8652";"Пог.м.";"/upload/resize_cache/iblock/288/480_480_240cd750bba9870f18aada2478b24840a/28811a3152de2c3dc6e42675a8101294.png"
"16 MXG";"ProSpero";"Fine Mixage";"Италия";"Лавандовые, Голубые, Васильковые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"5964";"Пог.м.";"/upload/resize_cache/iblock/661/480_480_240cd750bba9870f18aada2478b24840a/661399211f2109be8aa809fc08fa44cf.png"
"17 MXG";"ProSpero";"Fine Mixage";"Италия";"Жемчужные, Ванильные, Бежевые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"18480";"Пог.м.";"/upload/resize_cache/iblock/7d0/480_480_240cd750bba9870f18aada2478b24840a/7d09ed2899aec71bfec066829bfb1f0e.png"
"18 MXG";"ProSpero";"Fine Mixage";"Италия";"Белые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4514";"Пог.м.";"/upload/resize_cache/iblock/6c2/480_480_240cd750bba9870f18aada2478b24840a/6c28c667ed38cb3ac697b909b3d402f3.png"
"18224";"Sirpi";"Altagamma Vision";"Италия";"Васильковые, Лазурные, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Листья, Под ткань, Растительность";"390";"Рулон";"/upload/resize_cache/iblock/7fb/480_480_240cd750bba9870f18aada2478b24840a/7fbd35c38ca5a262aaeb4fb9f121a40f.png"
"18261";"Sirpi";"Altagamma Vision";"Италия";"Лазурные, Васильковые, Синие";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Ромбы, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/89a/480_458_240cd750bba9870f18aada2478b24840a/89ada8387ae382331227194e9b553e9d.png"
"18274";"Sirpi";"Altagamma Vision";"Италия";"Кремовые, Ванильные, Песочные";"Виниловые";"Флизелин";"0,53, Узкие";"10,05";"Под камень";"390";"Рулон";"/upload/resize_cache/iblock/f17/480_480_240cd750bba9870f18aada2478b24840a/f17e7bca17b48e5c0bd3727db75000e0.png"
"195034";"Portofino";"Porto Venere";"Италия";"Серебристые, Серые";"Флизелиновые";;"1, Метровые, Широкие";"10,05";"Под ткань";"13067";"Рулон";"/upload/resize_cache/iblock/42f/480_480_240cd750bba9870f18aada2478b24840a/42f5c4c2520b396bdba39a5998e6cc2a.png"
"2 MXG";"ProSpero";"Fine Mixage";"Италия";"Белые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4514";"Пог.м.";"/upload/resize_cache/iblock/cd3/480_480_240cd750bba9870f18aada2478b24840a/cd3751822fc6a5480810012645123a7d.png"
"20 MXG";"ProSpero";"Fine Mixage";"Италия";"Жемчужные, Кремовые, Ванильные";"Текстильные";;"1, Метровые, Широкие";"1";"Штрихи";"2520";"Пог.м.";"/upload/resize_cache/iblock/2de/480_480_240cd750bba9870f18aada2478b24840a/2de6bd231612fbc7dea867b4860cb122.png"
"21 MXG";"ProSpero";"Fine Mixage";"Италия";"Алые, Вишнёвые, Малиновые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска";"11172";"Пог.м.";"/upload/resize_cache/iblock/366/480_480_240cd750bba9870f18aada2478b24840a/366bb583437b62c5885fec9ebe6c9dfd.png"
"23021119";"Casadeco";"Equinoxe";"Франция";;;;;;;;"Рулон";"/upload/resize_cache/iblock/75a/480_480_240cd750bba9870f18aada2478b24840a/75a0d561c55b8115c41f26fc8b8a7fc1.png"
"213641";"SANDERSON & MORRIS";"Emma Bridgewater Wallpaper";"Англия";"Лавандовые, Голубые";"Бумажные";;"0,52, Узкие";"10,05";"Листья, Растительность";"7224";"Рулон";"/upload/resize_cache/iblock/3d4/480_480_240cd750bba9870f18aada2478b24840a/3d4b76c58f3d6baedaca309cf3ca2c8c.png"
"213618";"SANDERSON & MORRIS";"Emma Bridgewater Wallpaper";"Англия";"Лазурные, Синие, Васильковые";"Бумажные";;"0,52, Узкие";"10,05";"Горох";"7843";"Рулон";"/upload/resize_cache/iblock/781/480_480_240cd750bba9870f18aada2478b24840a/781f08e352026a36773973b72c7eb59b.png"
"2503";"Flocart";"Cosmia";"Бельгия";;;;;;;;"Рулон";"/upload/resize_cache/iblock/396/480_480_240cd750bba9870f18aada2478b24840a/39666040c1b37091cbefaabed67e8b0e.png"
"25 MXG";"ProSpero";"Fine Mixage";"Италия";"Серые, Серебристые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4032";"Пог.м.";"/upload/resize_cache/iblock/c81/480_480_240cd750bba9870f18aada2478b24840a/c81e74b2216bbb8f021154fdd402049c.png"
"3 ARM-A";"Arlin";"Artemisia";"Италия";;"Текстильные";;;;;;"Рулон";"/upload/resize_cache/iblock/99d/480_480_240cd750bba9870f18aada2478b24840a/99d9e18638364cf89535575b3b982353.png"
"310993";"Zoffany";"Quartz";"Англия";"Синие, Васильковые, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Геометрия, Звезды";"390";"Рулон";"/upload/resize_cache/iblock/db0/480_480_240cd750bba9870f18aada2478b24840a/db0931276bdaba42b061e61585f198c0.png"
"310983";"Zoffany";"Quartz";"Англия";"Серебристые, Серые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Под плитку";"390";"Рулон";"/upload/resize_cache/iblock/939/480_480_240cd750bba9870f18aada2478b24840a/9396062842c6fe0335a5c186023f2ea8.png"
"311006";"Zoffany";"Quartz";"Англия";"Ванильные, Бежевые, Жемчужные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"390";"Рулон";"/upload/resize_cache/iblock/5b3/480_480_240cd750bba9870f18aada2478b24840a/5b3dd061215e9f07afce501af297b9fa.png"
"311005";"Zoffany";"Quartz";"Англия";"Серые, Голубые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Цветы";"1500";"Рулон";"/upload/resize_cache/iblock/210/480_480_240cd750bba9870f18aada2478b24840a/210fe6deeb81ed81749e29a53dc593d1.png"
"311023";"Zoffany";"Lexington";"Англия";"Серые, Серебристые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Полоска";"390";"Рулон";"/upload/resize_cache/iblock/b05/480_480_240cd750bba9870f18aada2478b24840a/b05fc699454a917347ff0ef03d3269ea.png"
"311028";"Zoffany";"Lexington";"Англия";"Серебристые, Голубые, Серые";"Бумажные";"Бумага";"0,68, Узкие";"10,05";"Горизонтальная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/876/480_480_240cd750bba9870f18aada2478b24840a/876d6d9fd62ae4d333993beb401b0aa6.png"
"311026";"Zoffany";"Lexington";"Англия";"Бежевые, Песочные, Ванильные";"Бумажные";"Бумага";"0,68, Узкие";"10,05";"Горизонтальная полоска";"1500";"Рулон";"/upload/resize_cache/iblock/1bc/480_480_240cd750bba9870f18aada2478b24840a/1bc70be8ae12ad4e2b3a0d69a55ea351.png"
"330901";"Eijffinger";"Riverside";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d5a/480_480_240cd750bba9870f18aada2478b24840a/d5a6cd03af60aed7453df3f0a0611dad.png"
"311038";"Zoffany";"Lexington";"Англия";"Лимонные, Горчичные, Желтые";"Бумажные";"Бумага";"0,68, Узкие";"10,05";"Дамаск";"2500";"Рулон";"/upload/resize_cache/iblock/39d/480_480_240cd750bba9870f18aada2478b24840a/39d9758baa9cc7529007e1784a2a6e70.png"
"311035";"Zoffany";"Lexington";"Англия";"Васильковые, Шоколадные, Венге";"Бумажные";"Бумага";"0,68, Узкие";"10,05";"Горизонтальная полоска";"1500";"Рулон";"/upload/resize_cache/iblock/d25/480_480_240cd750bba9870f18aada2478b24840a/d254d2ab4456f90d611b3e22bf2c1169.png"
"341300";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d9c/480_480_240cd750bba9870f18aada2478b24840a/d9ccb0ff897c0190f0e43429674f1380.png"
"341304";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/2ea/480_480_240cd750bba9870f18aada2478b24840a/2ea22fd2db9948ba2ad46ac32dcf1be6.png"
"341311";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/962/480_480_240cd750bba9870f18aada2478b24840a/962166633a64ebbd24bfd5b1c2c3343d.png"
"341310";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/206/480_480_240cd750bba9870f18aada2478b24840a/2066a92bcee43ac98d3d198eb58ed15a.png"
"341312";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/b84/480_480_240cd750bba9870f18aada2478b24840a/b84a7d007ccbab45f512e7f33b8395f2.png"
"341313";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/e0e/480_480_240cd750bba9870f18aada2478b24840a/e0e2169af7ee2f3ebf794f2042d111c6.png"
"341320";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/43f/480_462_240cd750bba9870f18aada2478b24840a/43f1089c6a9c51fc18ef33023bd09bfb.png"
"341331";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/5fc/480_480_240cd750bba9870f18aada2478b24840a/5fc06ff9687d405d86689ec47a03dbcc.png"
"341340";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/3f8/480_480_240cd750bba9870f18aada2478b24840a/3f89878369f30ec4eece1411add26be5.png"
"341351";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/fa4/480_480_240cd750bba9870f18aada2478b24840a/fa42c18987f498d557dd0ce2983ea62e.png"
"341342";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/05a/480_480_240cd750bba9870f18aada2478b24840a/05a260e09e3009ff3802beba20e5d35d.png"
"341362";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d46/480_480_240cd750bba9870f18aada2478b24840a/d46b144918d42ebfd861ea18988eaf49.png"
"341352";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/229/480_480_240cd750bba9870f18aada2478b24840a/22964ec3a14fc23d90fc1dbdce231876.png"
"341370";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/70c/480_480_240cd750bba9870f18aada2478b24840a/70cf410cffad4ebd73198bc22077bbfb.png"
"341371";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/7d0/480_480_240cd750bba9870f18aada2478b24840a/7d018801e054c3f832f16f4fb1e22300.png"
"341374";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/1bb/480_480_240cd750bba9870f18aada2478b24840a/1bb3e9070122d3381898dff936d239bd.png"
"341375";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/919/480_480_240cd750bba9870f18aada2478b24840a/919f1d951579d828a1b459f5677ed49d.png"
"341382";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/d47/480_480_240cd750bba9870f18aada2478b24840a/d47b2fa3a2bac87628f151f4f0fab8ff.png"
"341380";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/01b/480_480_240cd750bba9870f18aada2478b24840a/01bc7ec425abc15d44fadee4a2c821e6.png"
"341383";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/730/480_459_240cd750bba9870f18aada2478b24840a/73019e0da3c9c62713e99ba71b9184b6.png"
"341385";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/680/480_470_240cd750bba9870f18aada2478b24840a/6805af4348754a7b16425bd65fd581a2.png"
"386052";"Eijffinger";"Pip";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/a7b/a7b46d01ea99e5afb47b8ea7e3657a0a.png"
"386043";"Eijffinger";"Pip";"Нидерланды";;;;;;;;"Рулон";"/upload/iblock/cfa/cfac25c91bd36d543652b6902479d00a.png"
"3R";"Arlin";"EVANESCENCE";;;;;;;;;"Рулон";"/upload/resize_cache/iblock/d87/480_480_240cd750bba9870f18aada2478b24840a/d87a81bfab69542fb8c5ba52f803fbe1.png"
"4 MXG";"ProSpero";"Fine Mixage";"Италия";"Венге, Ванильные, Кремовые";"Текстильные";;"1, Метровые, Широкие";"1";"Вертикальная полоска, Мелкая полоска, Полоска, Штрихи";"4070";"Пог.м.";"/upload/resize_cache/iblock/f4d/480_480_240cd750bba9870f18aada2478b24840a/f4d1d3298b62c5a997c58312b2c26b51.png"
"41209";"Legacy";"Annabelle";"США";"Болотные, Зелёные, Белые";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/iblock/d96/d966abe5a88ae5047cec690c1fb5c3ac.jpg"
"41207";"Legacy";"Annabelle";"США";"Ванильные, Жемчужные, Песочные";"Бумажные";"Бумага";"0,52, Узкие";"10,05";"Вертикальная полоска, Полоска";"390";"Рулон";"/upload/iblock/e19/e194129183b706e13f6cdbf6f26e6541.jpg"
"4260/04";"Artdecorium";"Lady Mary";"Германия";"Коричневые, Серые, Венге";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Растительность, Цветы";"2480";"Рулон";"/upload/resize_cache/iblock/c88/480_480_240cd750bba9870f18aada2478b24840a/c880431a257f96608f6aea540d57fe3c.png"
"44674";"Anaglypta";"Anaglypta";"Англия";"Белые";"Виниловые";;"0,53, Узкие";"10,05";"Под ткань";"2420";"Рулон";"/upload/resize_cache/iblock/493/480_480_240cd750bba9870f18aada2478b24840a/4934f745e687392ccff11af36c99f6a6.png"
"44805";"Anaglypta";"Anaglypta";"Англия";"Белые";"Виниловые";;"0,52, Узкие";"10,05";"Текстуры";"6790";"Рулон";"/upload/resize_cache/iblock/9f4/480_480_240cd750bba9870f18aada2478b24840a/9f46d95b929e10748a2eae1fd9113327.png"
"54284-4";"Andrea Rossi";"Barbana";"Италия";"Песочные, Кремовые, Ванильные";"Виниловые";"Флизелин";"1,06, Метровые, Широкие";"10";"Геометрия, Графика";"3000";"Рулон";"/upload/iblock/c98/c98e1c62bf7f33dedbaf39d96accc49f.jpg"
"56101";"Marburg";"Padua";"Германия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вензеля, Клетка";"390";"Рулон";"/upload/resize_cache/iblock/652/480_480_240cd750bba9870f18aada2478b24840a/6520c561cca8a8bfa989a8117f070a74.jpg"
"56102";"Marburg";"Padua";"Германия";"Бежевые, Ванильные, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вензеля, Клетка";"1800";"Рулон";"/upload/resize_cache/iblock/0ef/480_480_240cd750bba9870f18aada2478b24840a/0efdf862760ab01628521ddde5259a0c.jpg"
"56103";"Marburg";"Padua";"Германия";"Бронзовые, Венге, Кофейные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вензеля, Клетка";"2500";"Рулон";"/upload/resize_cache/iblock/8a1/480_480_240cd750bba9870f18aada2478b24840a/8a16f656bb765754c87a80e0437de318.jpg"
"56104";"Marburg";"Padua";"Германия";"Жемчужные, Кофейные, Терракотовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вензеля, Клетка";"390";"Рулон";"/upload/resize_cache/iblock/e71/480_480_240cd750bba9870f18aada2478b24840a/e71a663865ae86bfdf16353691ea903c.jpg"
"56105";"Marburg";"Padua";"Германия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"2500";"Рулон";"/upload/resize_cache/iblock/226/480_480_240cd750bba9870f18aada2478b24840a/22648b2b98e4056f910d141b45c04bfb.jpg"
"56106";"Marburg";"Padua";"Германия";"Песочные, Бежевые, Жемчужные";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1800";"Рулон";"/upload/resize_cache/iblock/777/480_480_240cd750bba9870f18aada2478b24840a/777f69d0b1d9a4f96e0f0cbaa097111f.jpg"
"56107";"Marburg";"Padua";"Германия";"Бронзовые, Шоколадные, Венге";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Клетка";"2500";"Рулон";"/upload/resize_cache/iblock/823/480_480_240cd750bba9870f18aada2478b24840a/8236164f35bc74c1c48378592f8a1615.jpg"
"56108";"Marburg";"Padua";"Германия";"Бронзовые, Коричневые, Терракотовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Геометрия, Узор";"1800";"Рулон";"/upload/resize_cache/iblock/fd1/480_480_240cd750bba9870f18aada2478b24840a/fd11854a332b6ae24b01384e5d64ca39.jpg"
"341322";"Eijffinger";"Tribute";"Нидерланды";;;;;;;;"Рулон";"/upload/resize_cache/iblock/234/480_480_240cd750bba9870f18aada2478b24840a/234178b97c9a93cc4211aabb3ce83f5a.png"
"56109";"Marburg";"Padua";"Германия";"Серебристые, Серые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Геометрия, Полоска";"1800";"Рулон";"/upload/resize_cache/iblock/ba3/480_480_240cd750bba9870f18aada2478b24840a/ba3a9d086364cec77ccb98469150c9a4.jpg"
"56110";"Marburg";"Padua";"Германия";"Жемчужные, Ванильные, Бежевые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Геометрия, Полоска";"1800";"Рулон";"/upload/resize_cache/iblock/a0d/480_480_240cd750bba9870f18aada2478b24840a/a0d5ca19d9f7b5c1bb280d45b532e001.jpg"
"56112";"Marburg";"Padua";"Германия";"Шоколадные, Бронзовые, Коричневые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска, Геометрия, Полоска";"1800";"Рулон";"/upload/resize_cache/iblock/aea/480_480_240cd750bba9870f18aada2478b24840a/aea36365c0c5651ef79ca0c5f61bd16c.jpg"
"56113";"Marburg";"Padua";"Германия";"Зелёные, Фисташковые, Салатовые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска";"1800";"Рулон";"/upload/resize_cache/iblock/188/480_480_240cd750bba9870f18aada2478b24840a/1889bf2654bff1604598c3b59c9d9065.jpg"
"56114";"Marburg";"Padua";"Германия";"Серые, Серебристые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/06c/480_480_240cd750bba9870f18aada2478b24840a/06ca77d1db51044024d878b14f7b7b20.jpg"
"56115";"Marburg";"Padua";"Германия";"Серые, Серебристые, Белые";"Флизелиновые";"Флизелин";"0,53, Узкие";"10,05";"Вертикальная полоска";"2500";"Рулон";"/upload/resize_cache/iblock/fd9/480_480_240cd750bba9870f18aada2478b24840a/fd94bb102cacfc790f209ad61547976d.jpg"
